Player457,MALE,24,53,48,10,2
Player458,MALE,21,51,50,10,5
Player459,FEMALE,26,50,53,10,1
Player460,MALE,28,52,50,10,2
Player461,FEMALE,21,47,49,10,4
Player462,MALE,28,53,52,10,2
Player463,FEMALE,30,50,54,10,3
Player464,MALE,20,51,51,10,5
Player465,MALE,22,50,49,10,5
Player466,FEMALE,26,48,51,10,3
Player467,MALE,28,54,48,10,3
Player468,FEMALE,29,49,49,10,3
Player469,MALE,24,52,48,10,5
Player470,MALE,24,50,48,10,2
Player471,MALE,21,51,49,10,4
Player472,FEMALE,21,47,48,10,2
Player473,MALE,22,51,50,10,1
Player474,FEMALE,20,49,52,10,4
Player475,FEMALE,24,51,52,10,2
Player476,FEMALE,25,48,50,10,4
Player477,MALE,21,53,46,10,4
Player478,FEMALE,23,48,49,10,3
Player479,MALE,27,54,51,10,5
Player480,MALE,30,56,50,10,3
Player481,FEMALE,28,47,49,10,3
Player482,FEMALE,20,48,49,10,3
Player483,MALE,27,53,47,10,2
Player484,MALE,22,52,51,10,2
Player485,MALE,28,50,47,10,4
Player486,MALE,23,52,49,10,3
Player487,MALE,27,52,50,10,2
Player488,FEMALE,29,50,51,10,2
Player489,FEMALE,22,52,53,10,2
Player490,MALE,30,50,47,10,2
Player491,MALE,21,51,48,10,5
Player492,FEMALE,23,51,51,10,5
Player493,FEMALE,20,50,50,10,2
Player494,FEMALE,30,52,53,10,5
Player495,FEMALE,22,48,52,10,4
Player496,FEMALE,21,47,51,10,5
Player497,FEMALE,27,49,51,10,2
Player498,FEMALE,23,48,53,10,1
Player499,MALE,24,50,50,10,5
Player500,FEMALE,26,50,53,10,5
Player501,MALE,27,51,51,10,3
Player502,FEMALE,23,50,50,10,3
Player503,FEMALE,23,50,52,10,2
Player504,FEMALE,22,48,51,10,4
Player505,FEMALE,28,48,51,10,3
Player506,FEMALE,27,49,51,10,1
Player507,MALE,22,49,47,10,4
Player508,MALE,26,55,51,10,5
Player509,MALE,27,51,49,10,1
Player510,MALE,28,51,50,10,1
Player511,FEMALE,28,49,49,10,1
Player512,MALE,29,52,48,10,3
Player513,MALE,30,51,49,10,2
Player514,MALE,27,51,50,10,2
Player515,FEMALE,24,50,53,10,5
Player516,MALE,20,50,48,10,1
Player517,MALE,27,51,49,10,3
Player518,FEMALE,27,50,53,10,1
Player519,MALE,27,50,49,10,2
Player520,FEMALE,25,49,52,10,1
Player521,MALE,21,54,46,10,3
Player522,FEMALE,28,47,51,10,5
Player523,MALE,20,50,46,10,4
Player524,MALE,22,50,49,10,4
Player525,FEMALE,30,49,51,10,5
Player526,MALE,23,51,47,10,2
Player527,MALE,29,50,48,10,3
Player528,MALE,29,51,46,10,4
Player529,MALE,27,50,45,10,4
Player530,FEMALE,24,49,51,10,3
Player531,MALE,23,51,45,10,5
Player532,MALE,28,52,51,10,1
Player533,FEMALE,23,49,51,10,3
Player534,MALE,29,50,49,10,3
Player535,FEMALE,22,51,51,10,2
Player536,FEMALE,22,50,50,10,5
Player537,FEMALE,25,48,50,10,4
Player538,MALE,29,52,52,10,4
Player539,MALE,24,48,47,10,4
Player540,FEMALE,20,50,53,10,5
Player541,FEMALE,30,49,50,10,2
Player542,FEMALE,23,49,52,10,4
Player543,FEMALE,28,50,50,10,2
Player544,MALE,25,50,48,10,4
Player545,FEMALE,28,50,52,10,2
Player546,FEMALE,27,52,53,10,5
Player547,MALE,28,50,49,10,5
Player548,MALE,20,50,50,10,5
Player549,FEMALE,24,48,49,10,2
Player550,FEMALE,30,47,50,10,1
Player551,MALE,26,53,51,10,3
Player552,MALE,25,52,48,10,5
Player553,FEMALE,20,49,50,10,2
Player554,FEMALE,27,50,50,10,2
Player555,FEMALE,29,51,52,10,5
Player556,MALE,23,48,47,10,1
Player557,MALE,24,51,48,10,4
Player558,FEMALE,25,48,49,10,2
Player559,MALE,21,51,50,10,5
Player560,MALE,23,50,48,10,1
Player561,MALE,22,52,51,10,2
Player562,MALE,29,49,49,10,4
Player563,FEMALE,26,48,50,10,4
Player564,FEMALE,22,52,55,10,4
Player565,FEMALE,20,50,51,10,3
Player566,MALE,28,52,51,10,4
Player567,MALE,26,51,49,10,4
Player568,MALE,27,51,51,10,4
Player569,MALE,24,51,50,10,2
Player570,MALE,20,54,51,10,4
Player571,MALE,29,49,49,10,2
Player572,MALE,25,51,50,10,3
Player573,FEMALE,23,48,49,10,2
Player574,MALE,28,51,49,10,4
Player575,MALE,21,53,48,10,3
Player576,FEMALE,23,48,50,10,2
Player577,MALE,25,53,50,10,1
Player578,MALE,23,50,48,10,3
Player579,MALE,30,48,47,10,1
Player580,FEMALE,29,48,52,10,2
Player581,FEMALE,22,48,49,10,1
Player582,FEMALE,30,48,48,10,4
Player583,FEMALE,23,48,50,10,4
Player584,MALE,21,56,51,10,4
Player585,MALE,24,49,47,10,3
Player586,FEMALE,20,47,52,10,3
Player587,MALE,25,51,49,10,3
Player588,FEMALE,23,49,50,10,1
Player589,MALE,21,51,50,10,3
Player590,FEMALE,21,50,52,10,3
Player591,FEMALE,21,49,51,10,4
Player592,MALE,26,51,48,10,3
Player593,MALE,29,49,48,10,3
Player594,MALE,23,48,45,10,4
Player595,MALE,24,55,51,10,5
Player596,MALE,27,50,48,10,5
Player597,MALE,24,51,47,10,5
Player598,FEMALE,23,49,54,10,3
Player599,FEMALE,21,47,53,10,3
Player600,FEMALE,30,52,53,10,1
Player601,MALE,23,50,50,10,4
Player602,MALE,23,50,49,10,4
Player603,FEMALE,30,49,53,10,5
Player604,MALE,22,51,47,10,2
Player605,FEMALE,27,49,49,10,4
Player606,MALE,30,51,50,10,2
Player607,MALE,24,51,49,10,5
Player608,MALE,24,50,48,10,2
Player609,FEMALE,27,50,54,10,4
Player610,MALE,28,52,51,10,2
Player611,MALE,23,50,48,10,1
Player612,FEMALE,26,50,54,10,1
Player613,FEMALE,21,50,50,10,5
Player614,FEMALE,29,51,52,10,3
Player615,MALE,25,53,52,10,2
Player616,MALE,27,52,51,10,1
Player617,MALE,30,53,51,10,3
Player618,FEMALE,30,51,51,10,2
Player619,FEMALE,27,49,53,10,1
Player620,MALE,29,54,49,10,4
Player621,FEMALE,24,50,51,10,3
Player622,FEMALE,23,50,52,10,4
Player623,MALE,22,51,48,10,3
Player624,FEMALE,20,48,49,10,5
Player625,FEMALE,28,51,52,10,3
Player626,MALE,26,49,47,10,3
Player627,MALE,25,50,47,10,3
Player628,MALE,22,52,48,10,4
Player629,MALE,26,55,49,10,4
Player630,FEMALE,26,49,49,10,4
Player631,FEMALE,20,50,52,10,1
Player632,MALE,26,48,47,10,3
Player633,FEMALE,27,47,52,10,2
Player634,FEMALE,20,49,51,10,4
Player635,FEMALE,29,50,50,10,4
Player636,FEMALE,21,51,52,10,3
Player637,MALE,20,49,48,10,3
Player638,MALE,22,53,52,10,2
Player639,FEMALE,24,49,50,10,2
Player640,MALE,28,49,48,10,2
Player641,FEMALE,30,49,52,10,2
Player642,FEMALE,29,50,52,10,1
Player643,FEMALE,22,49,50,10,3
Player644,MALE,21,51,49,10,1
Player645,FEMALE,28,46,48,10,1
Player646,FEMALE,22,49,52,10,4
Player647,FEMALE,24,48,50,10,2
Player648,FEMALE,22,48,54,10,2
Player649,FEMALE,25,51,51,10,4
Player650,MALE,24,51,48,10,2
Player651,FEMALE,29,46,50,10,2
Player652,MALE,27,50,47,10,2
Player653,MALE,21,51,50,10,3
Player654,FEMALE,22,48,51,10,3
Player655,FEMALE,27,49,51,10,2
Player656,FEMALE,24,49,51,10,2
Player657,MALE,20,52,49,10,3
Player658,FEMALE,23,51,51,10,2
Player659,MALE,21,53,51,10,3
Player660,MALE,26,52,51,10,3
Player661,MALE,21,51,46,10,2
Player662,MALE,28,51,49,10,3
Player663,MALE,23,51,49,10,3
Player664,MALE,21,51,47,10,4
Player665,FEMALE,22,53,54,10,4
Player666,FEMALE,28,49,50,10,3
Player667,MALE,21,49,46,10,1
Player668,FEMALE,23,48,49,10,5
Player669,FEMALE,28,48,49,10,5
Player670,FEMALE,23,53,53,10,1
Player671,FEMALE,30,50,52,10,4
Player672,MALE,23,50,49,10,5
Player673,MALE,23,49,47,10,1
Player674,FEMALE,24,48,49,10,1
Player675,MALE,26,52,47,10,3
Player676,FEMALE,20,48,50,10,4
Player677,MALE,30,51,50,10,3
Player678,FEMALE,25,47,52,10,4
Player679,FEMALE,27,50,51,10,3
Player680,FEMALE,24,48,52,10,3
Player681,MALE,30,50,49,10,2
Player682,FEMALE,23,47,50,10,4
Player683,MALE,21,51,48,10,4
Player684,FEMALE,25,48,51,10,2
Player685,MALE,30,52,52,10,3
Player686,FEMALE,28,48,49,10,2
Player687,MALE,26,52,50,10,3
Player688,FEMALE,22,47,52,10,5
Player689,FEMALE,27,50,51,10,3
Player690,MALE,24,51,48,10,5
Player691,FEMALE,20,51,55,10,3
Player692,FEMALE,26,48,51,10,3
Player693,MALE,27,51,50,10,2
Player694,MALE,23,50,47,10,3
Player695,MALE,25,54,50,10,1
Player696,FEMALE,23,47,50,10,4
Player697,FEMALE,24,49,50,10,3
Player698,FEMALE,25,49,52,10,2
Player699,MALE,20,53,48,10,2
Player700,MALE,26,52,51,10,1
Player701,MALE,30,50,50,10,2
Player702,FEMALE,28,51,53,10,2
Player703,FEMALE,30,46,47,10,4
Player704,FEMALE,24,46,51,10,4
Player705,FEMALE,28,51,56,10,3
Player706,FEMALE,23,48,50,10,3
Player707,MALE,24,53,51,10,2
Player708,FEMALE,28,51,52,10,5
Player709,FEMALE,28,50,52,10,3
Player710,MALE,26,50,49,10,5
Player711,MALE,20,52,49,10,5
Player712,MALE,22,50,48,10,2
Player713,FEMALE,24,48,48,10,2
Player714,FEMALE,23,48,50,10,4
Player715,FEMALE,25,51,53,10,2
Player716,MALE,22,50,49,10,2
Player717,MALE,20,51,49,10,2
Player718,MALE,30,53,47,10,1
Player719,FEMALE,24,50,53,10,1
Player720,MALE,28,51,50,10,5
Player721,MALE,30,52,50,10,3
Player722,MALE,25,51,50,10,5
Player723,FEMALE,27,51,52,10,4
Player724,MALE,23,52,51,10,4
Player725,FEMALE,25,49,50,10,2
Player726,MALE,22,52,46,10,3
Player727,MALE,20,53,51,10,3
Player728,FEMALE,28,48,51,10,1
Player729,MALE,23,53,47,10,1
Player730,FEMALE,21,49,49,10,4
Player731,FEMALE,22,47,52,10,1
Player732,FEMALE,26,48,52,10,1
Player733,MALE,20,49,49,10,5
Player734,MALE,22,50,50,10,1
Player735,MALE,25,50,49,10,2
Player736,MALE,22,50,49,10,4
Player737,MALE,24,51,50,10,2
Player738,FEMALE,23,52,54,10,4
